 
CarID,Brand,Model,Price,Year,Miles,Gear,Fuel,Color,InteriorColor,Drive,Power,Weight,NumberofSeats,Body,NumberofDoors,TaxClass,NextEUInspectionDate,CylinderVolume,Sold
295876709,BMW,5-serie,449000,2020,59764,Automat,El + Bensin,Black,Leather Dakota/black/Exclusive seam (PLCFK),Firehjulsdrift,296,1860kg,5,Sedan,4,2,Personbil,2l,False
296586932,BMW,3-serie,21777,2005,224000,Automat,Diesel,Black,Bakhjulsdrift,163,1520kg,5,Stasjonsvogn,5,8,Personbil,27.03.2025,2l,False
295344789,BMW,3-serie,101777,2010,162000,Manuell,Diesel,Black,Bakhjulsdrift,116,1550kg,5,Stasjonsvogn,5,Personbil,2l,,,False
295311544,BMW,3-serie,499999,2021,27000,Automat,El + Bensin,Oransje,Firehjulsdrift,292,1820kg,5,Sedan,4,1,Personbil,12.03.2025,2l,False
292341930,BMW,3-serie,210000,2009,232000,Automat,Diesel,Black,Bakhjulsdrift,197,1525kg,4,Coupe,2,Personbil,20.09.2024,3l,,False
294857165,BMW,5-serie,349990,2018,73000,Automat,El + Bensin,Black,Bakhjulsdrift,296,1770kg,5,Sedan,5,Personbil,2l,,,False
297006851,BMW,6-serie,449000,2011,95200,Automat,Bensin,Black,Sort Helskinn,Bakhjulsdrift,408,1940kg,4,Cabriolet,2,Personbil,"4,4l",,False
292735288,BMW,5-serie,159000,2011,189000,Automat,Diesel,Sølv,Bakhjulsdrift,163,1790kg,5,Stasjonsvogn,5,Personbil,2l,,,False
283769241,BMW,5-serie,419900,2019,47000,Automat,El + Bensin,Black,Bakhjulsdrift,297,1770kg,5,Sedan,4,Personbil,31.01.2024,2l,,False
296520794,BMW,5-serie,490000,2018,92000,Automat,Diesel,Grå,Firehjulsdrift,265,1695kg,5,Sedan,Personbil,3l,,,,False
297737437,BMW,3-serie,259000,2016,92000,Automat,Bensin,Black,Sort,Firehjulsdrift,163,1640kg,5,Kombi 5-dørs,5,Personbil,2l,,False
297598424,BMW,3-serie,69999,2008,183124,Manuell,Diesel,Black,Bakhjulsdrift,143,1430kg,5,Sedan,6,Personbil,08.06.2024,2l,,False
292616819,BMW,5-serie,129777,2011,193500,Automat,Diesel,Black,Bakhjulsdrift,184,1625kg,5,Sedan,4,3,Personbil,30.06.2023,2l,False
297129534,BMW,3-serie,319000,2017,103000,Automat,El + Bensin,White,Bakhjulsdrift,272,1660kg,5,Sedan,Personbil,2l,,,,False
292887251,BMW,5-serie,76777,1996,355388,Manuell,Bensin,Sølv,Bakhjulsdrift,150,1410kg,5,Sedan,9,Personbil,2l,,,False
291642272,BMW,3-serie,379000,2018,95000,Automat,Bensin,Black,Sort Dakota skinn,Firehjulsdrift,184,1610kg,5,Stasjonsvogn,5,Personbil,31.05.2024,2l,False
295130733,BMW,5-serie,33777,1999,289308,Manuell,Bensin,Sølv,Bakhjulsdrift,150,1470kg,5,Sedan,5,Personbil,2l,,,False
296122150,BMW,5-serie,299000,2017,98000,Automat,El + Bensin,Black,Sort Skinn m.blå sømmer,Bakhjulsdrift,297,1770kg,5,Sedan,4,Personbil,2l,,False
295760012,BMW,3-serie,239147,2012,191000,Automat,Bensin,White,Bakhjulsdrift,245,1520kg,5,Stasjonsvogn,8,Personbil,2l,,,False
296250288,BMW,3-serie,69777,2010,184757,Automat,Diesel,Grå,Bakhjulsdrift,136,1520kg,5,Stasjonsvogn,5,3,Personbil,01.05.2024,2l,False
296098731,BMW,3-serie,129000,2010,65000,Manuell,Diesel,Sølv,Sort,Bakhjulsdrift,116,1475kg,5,Sedan,5,1,Personbil,2l,False
257938860,BMW,4-serie,304146,2014,85550,Automat,Diesel,Black,DAKOTA ELFENBEINWEISS,Bakhjulsdrift,163,1525kg,5,Coupe,4,Personbil,03.05.2024,2l,False
292780547,BMW,3-serie,139147,2014,119000,Manuell,Diesel,White,Bakhjulsdrift,116,1480kg,5,Stasjonsvogn,5,3,Personbil,30.06.2024,2l,False
291142833,BMW,3-serie,174147,2013,133750,Automat,Diesel,Black,Dakota sort skinn,Bakhjulsdrift,136,1495kg,5,Stasjonsvogn,4,Personbil,31.05.2023,2l,False
294070377,BMW,3-serie,65777,1998,154000,Automat,Bensin,Black,Bakhjulsdrift,193,1395kg,5,Sedan,2,Personbil,28.02.2024,"2,8l",,False
295671097,BMW,3-serie,28777,2005,268000,Manuell,Diesel,Sølv,Forhjulsdrift,140,1430kg,5,Annet,4,10,Personbil,2l,,False
283037778,BMW,5-serie,334034,2012,111000,Automat,Bensin,Brun,Beige,Bakhjulsdrift,340,1850kg,5,Sedan,5,2,Personbil,3l,False
294838589,BMW,3-serie,398900,2020,21900,Automat,El + Bensin,Blå,Alcantara,Bakhjulsdrift,292,1770kg,5,Sedan,4,Personbil,31.10.2023,2l,False
295813540,BMW,5-serie,379000,2018,105232,Automat,Diesel,Blå,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,23.08.2023,2l,,False
282860765,BMW,5-serie,218034,2015,148600,Automat,Diesel,Grå,Firehjulsdrift,190,1840kg,5,Stasjonsvogn,5,3,Personbil,16.06.2024,2l,False
296124275,BMW,3-serie,359000,2020,74000,Automat,El + Bensin,White,Sort Delskinn/Alcantara,Bakhjulsdrift,296,1740kg,5,Sedan,4,1,Personbil,2l,False
295186036,BMW,5-serie,739900,2017,67000,Automat,Bensin,Black,Firehjulsdrift,462,1810kg,5,Sedan,5,Personbil,"4,4l",,,False
295093174,BMW,3-serie,299900,2017,82000,Automat,Diesel,Grå,Svart,Firehjulsdrift,163,1535kg,5,Sedan,4,Personbil,2l,,False
297330351,BMW,3-serie,519000,2021,36100,Automat,El + Bensin,Blå,Leather Vernasca black,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,23.02.2025,2l,False
297805332,BMW,5-serie,39777,2004,296779,Automat,Bensin,Black,Bakhjulsdrift,170,1500kg,5,Sedan,4,6,Personbil,28.03.2025,"2,2l",False
297984999,BMW,5-serie,349147,2017,116000,Automat,El + Bensin,Black,Bakhjulsdrift,252,1770kg,5,Sedan,4,4,Personbil,2l,,False
282303808,BMW,5-serie,180034,2013,98500,Automat,Diesel,Blå,Bakhjulsdrift,163,1630kg,5,Sedan,4,Personbil,13.11.2023,2l,,False
276827165,BMW,4-serie,959000,2021,5000,Automat,Bensin,White,"Sort ""Vernasca"" Skinn",Firehjulsdrift,385,1740kg,4,Coupe,2,Personbil,22.06.2026,3l,False
292265991,BMW,5-serie,378000,2019,63871,Automat,El + Bensin,Grå,LED.DAK./SCHWARZ EXK./KEDER IN KONT,Bakhjulsdrift,296,1770kg,5,Sedan,4,Personbil,2l,,False
296286581,BMW,3-serie,139999,2007,145000,Manuell,Diesel,Black,Bakhjulsdrift,177,1495kg,4,Coupe,2,Personbil,02.05.2024,2l,,False
296640476,BMW,3-serie,184147,2014,215000,Automat,Diesel,Blå,Firehjulsdrift,163,1585kg,5,Stasjonsvogn,4,Personbil,2l,,,False
297013316,BMW,3-serie,559000,2022,30500,Automat,El + Bensin,Grå,Alcantara sensatec black / blue,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,08.11.2025,2l,False
297582066,BMW,5-serie,479000,2020,45000,Automat,El + Bensin,Blå,Lyst skinn,Firehjulsdrift,252,1860kg,5,Sedan,4,Personbil,24.09.2023,2l,False
297662602,BMW,4-serie,339900,2017,93400,Automat,Diesel,Black,Leather Dakota/oyster/accent oyster dark,Firehjulsdrift,190,1615kg,5,Coupe,4,2,Personbil,2l,False
293855042,BMW,5-serie,159000,2011,248000,Automat,Diesel,Sølv,Svart skinn,Bakhjulsdrift,184,1715kg,5,Stasjonsvogn,5,3,Personbil,2l,False
266029173,BMW,5-serie,249034,2012,200000,Automat,Diesel,Blå,Firehjulsdrift,218,1820kg,5,Stasjonsvogn,5,6,Personbil,2l,,False
256978413,BMW,7-serie,875000,2020,35000,Automat,El + Bensin,Black,Nappa Elfenbenhvit Exclusive,Firehjulsdrift,399,5,Sedan,4,Personbil,3l,,,False
295775971,BMW,5-serie,164147,2014,241200,Automat,Diesel,Black,Firehjulsdrift,163,1840kg,5,Stasjonsvogn,4,7,Personbil,21.11.2023,2l,False
296113506,BMW,5-serie,369000,2018,72650,Automat,El + Bensin,White,Bakhjulsdrift,252,1770kg,5,Sedan,5,2,Personbil,2l,,False
296497732,BMW,3-serie,379000,2020,60001,Automat,El + Bensin,Blå,Bakhjulsdrift,184,1740kg,5,Sedan,4,Personbil,23.10.2023,2l,,False
296222474,BMW,3-serie,138777,2010,141000,Manuell,Diesel,Blå,Bakhjulsdrift,143,1430kg,5,Sedan,10,Personbil,19.03.2024,2l,,False
277184251,BMW,6-serie,210777,2008,202000,Automat,Bensin,Grå,Skinn lys beige.,Bakhjulsdrift,367,1650kg,4,Coupe,2,3,Personbil,"4,8l",False
292542881,BMW,3-serie,159000,2007,122000,Automat,Bensin,Sølv,SORT SPORTS HELSKINN INTERIØR,Bakhjulsdrift,170,1625kg,4,Cabriolet,2,Personbil,02.01.2025,2l,False
290771234,BMW,3-serie,166000,2013,149999,Automat,Diesel,Grå,Bakhjulsdrift,116,1495kg,5,Stasjonsvogn,4,Personbil,2l,,,False
292368468,BMW,5-serie,489000,2020,33500,Automat,El + Bensin,Black,Ivory White Dakota Leather with exclusive stitching / leather piping in contrast,Firehjulsdrift,252,1860kg,5,Sedan,4,Personbil,01.07.2024,2l,False
290626608,BMW,3-serie,269147,2015,102121,Automat,Diesel,Rød,Firehjulsdrift,163,1585kg,5,Stasjonsvogn,5,2,Personbil,17.03.2025,2l,False
296636227,BMW,5-serie,262147,2015,104300,Automat,Diesel,Black,Firehjulsdrift,163,1730kg,5,Sedan,4,3,Personbil,2l,,False
296784096,BMW,3-serie,394000,2020,56376,Automat,El + Bensin,Black,Alcan/SEN-Kombo Schwarz kontr Blau,Bakhjulsdrift,292,1770kg,5,Sedan,4,Personbil,01.11.2023,2l,False
297432529,BMW,5-serie,196707,2011,255000,Automat,Diesel,Grå,Firehjulsdrift,218,1820kg,5,Stasjonsvogn,5,9,Personbil,2l,,False
298068929,BMW,5-serie,368000,2017,132000,Automat,Diesel,Grå,Sort Skinn,Firehjulsdrift,190,1620kg,5,Sedan,4,Personbil,2l,,True
241720100,BMW,5-serie,268982,2010,159000,Automat,Diesel,Grå,Sort skinn,Bakhjulsdrift,204,1705kg,5,Sedan,4,Personbil,18.02.2024,3l,False
292307178,BMW,5-serie,759900,2018,51855,Automat,Diesel,Black,Ekslusive skinn nappa ivory white,Firehjulsdrift,400,1955kg,5,Stasjonsvogn,5,Personbil,31.08.2022,3l,False
273212050,BMW,5-serie,649000,2018,97000,Automat,Diesel,Blå,Leather nappa/Black/Exclusive seam,Firehjulsdrift,320,1850kg,5,Stasjonsvogn,5,2,Personbil,3l,False
297534414,BMW,3-serie,161777,2006,136000,Automat,Bensin,Grå,Bakhjulsdrift,218,1525kg,4,Coupe,2,10,Personbil,"2,5l",,False
296484693,BMW,3-serie,36777,2001,215000,Manuell,Bensin,Blå,Bakhjulsdrift,170,1430kg,5,Stasjonsvogn,5,4,Personbil,"2,2l",,False
274662453,BMW,3-serie,43729,2004,217000,Automat,Bensin,Blå,Bakhjulsdrift,170,1505kg,5,Coupe,2,8,Personbil,03.04.2024,"2,2l",False
296008128,BMW,3-serie,31776,2005,214000,Manuell,Bensin,Black,Bakhjulsdrift,150,1395kg,5,Sedan,4,Personbil,26.08.2021,2l,,False
291494122,BMW,3-serie,179000,2014,88000,Automat,Bensin,Black,Bakhjulsdrift,136,1470kg,5,Stasjonsvogn,5,3,Personbil,"1,6l",,False
298004989,BMW,5-serie,89777,2011,281000,Automat,Diesel,Black,Bakhjulsdrift,163,1625kg,5,Sedan,4,4,Personbil,28.02.2024,2l,False
293948472,BMW,5-serie,249000,2016,176800,Automat,Diesel,Black,Svart skinn,Firehjulsdrift,163,1840kg,5,Stasjonsvogn,5,Personbil,2l,,False
295884221,BMW,5-serie,319147,2018,84000,Automat,Diesel,Black,Sort,Firehjulsdrift,190,5,Stasjonsvogn,5,1,Personbil,30.11.2024,2l,False
296039207,BMW,3-serie,459000,2015,133000,Automat,Diesel,Black,Firehjulsdrift,313,1630kg,5,Sedan,5,Personbil,3l,,,False
295845659,BMW,3-serie,429947,2020,21000,Automat,El + Bensin,Black,Bakhjulsdrift,296,1740kg,5,Sedan,Personbil,2l,,,,False
297510753,BMW,3-serie,539900,2021,45817,Automat,El + Bensin,Grå,Leather Vernasca cognac seam grey (MAPQ),Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,30.07.2024,2l,False
294875102,BMW,5-serie,121777,2008,240000,Manuell,Diesel,Black,Sort skinn,Firehjulsdrift,235,1770kg,5,Stasjonsvogn,4,Personbil,20.10.2024,3l,False
285500510,BMW,3-serie,9729,1999,260000,Manuell,Bensin,Rød,Bakhjulsdrift,105,1285kg,5,Sedan,4,10,Personbil,30.06.2023,"1,9l",False
295719107,BMW,3-serie,539000,2020,74500,Automat,Bensin,Grå,Svart,Firehjulsdrift,258,1640kg,5,Stasjonsvogn,5,Personbil,2l,,False
295303616,BMW,4-serie,299000,2015,100000,Automat,Bensin,Blå,Leather Dakota/oyster/accent oyster dark,Firehjulsdrift,245,1540kg,4,Coupe,2,Personbil,25.03.2025,2l,False
290810797,BMW,5-serie,229900,2012,203000,Automat,Diesel,Black,Sort,Firehjulsdrift,258,1865kg,5,Stasjonsvogn,5,Personbil,3l,,False
297778836,BMW,3-serie,269147,2015,126000,Automat,Diesel,Grå,Firehjulsdrift,163,1605kg,5,Stasjonsvogn,5,4,Personbil,2l,,False
295879193,BMW,3-serie,269000,2017,102000,Automat,El + Bensin,Black,Svart skinn,Bakhjulsdrift,252,1660kg,5,Sedan,4,2,Personbil,2l,False
295589056,BMW,5-serie,449500,2018,60554,Automat,Diesel,Black,LCNL Leather Dakota/black/contrast blue,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,31.05.2022,2l,False
293141904,BMW,3-serie,389696,2020,44000,Automat,El + Bensin,Black,Bakhjulsdrift,296,1740kg,5,Sedan,5,Personbil,2l,,,False
295192330,BMW,5-serie,209000,2013,169300,Automat,Diesel,Grå,Brun,Firehjulsdrift,211,1795kg,5,Sedan,5,Personbil,2l,,False
296888422,BMW,5-serie,679000,2021,37500,Automat,El + Bensin,Black,Sort,Firehjulsdrift,292,1960kg,5,Stasjonsvogn,5,Personbil,17.08.2025,2l,False
291060354,BMW,5-serie,179000,2013,238000,Automat,Diesel,Black,Sort,Firehjulsdrift,218,1820kg,5,Stasjonsvogn,5,Personbil,03.06.2024,2l,False
294794910,BMW,5-serie,51777,1990,360000,Manuell,Bensin,Grå,Grå,Bakhjulsdrift,170,1535kg,5,Sedan,5,1,Personbil,"2,5l",False
293787421,BMW,6-serie,119900,2005,240000,Automat,Bensin,Sølv,"Leather ""Dakota""/schwarz (LCSW)",Bakhjulsdrift,258,1490kg,4,Coupe,2,Personbil,3l,,False
297464046,BMW,5-serie,50000,2007,227500,Automat,Diesel,Grå,Bakhjulsdrift,150,1520kg,5,Sedan,4,Personbil,30.09.2023,2l,,True
297485979,BMW,5-serie,189900,2011,180000,Automat,Diesel,Black,"Skinn ""Dakota/veneto-beige""",Bakhjulsdrift,204,1705kg,5,Sedan,5,Personbil,3l,,False
297025333,BMW,5-serie,679000,2021,21400,Automat,El + Bensin,Black,Eksklusivskinn 'Nappa' Black/ kontrastsøm Black,Firehjulsdrift,292,1895kg,5,Sedan,4,Personbil,02.11.2024,2l,False
297918887,BMW,3-serie,249900,2012,79000,Automat,Diesel,Blå,Skinn Dakota/sattel-braun/Ekskl. søm,Bakhjulsdrift,163,1505kg,5,Sedan,5,Personbil,2l,,False
296517272,BMW,3-serie,509900,2021,12000,Automat,El + Bensin,Blå,Beige Skinn,Firehjulsdrift,296,1820kg,5,Sedan,4,1,Personbil,2l,False
235611406,BMW,5-serie,36707,2008,289000,Automat,Diesel,Grå,Sort,Bakhjulsdrift,177,1620kg,5,Stasjonsvogn,5,Personbil,2l,,False
296531012,BMW,5-serie,409900,2020,40000,Automat,El + Bensin,Grå,Leather Dakota/black/Exclusive seam,Bakhjulsdrift,296,1770kg,5,Sedan,5,2,Personbil,2l,False
290742655,BMW,3-serie,379000,2013,124200,Automat,Bensin,White,svart/rød,Firehjulsdrift,306,1590kg,5,Sedan,4,2,Personbil,3l,False
292880418,BMW,5-serie,14777,2002,340000,Automat,Diesel,Blå,Bakhjulsdrift,193,1745kg,5,Stasjonsvogn,7,Personbil,"2,9l",,,False
297724465,BMW,3-serie GT,228147,2014,145898,Automat,Diesel,White,Firehjulsdrift,163,1650kg,5,Kombi 5-dørs,5,6,Personbil,28.02.2025,2l,False
295721968,BMW,5-serie,479147,2015,144576,Automat,Diesel,Black,Svart skinn,Firehjulsdrift,381,1990kg,5,Stasjonsvogn,5,4,Personbil,3l,False
297783087,BMW,3-serie,249000,2014,138500,Automat,Bensin,Grå,STOFF HEXAGON ALCANTARA/ANTHRAZIT (HAAT),Firehjulsdrift,184,1575kg,5,Stasjonsvogn,5,Personbil,2l,,False
297822229,BMW,5-serie,214147,2012,118600,Automat,Diesel,Black,Alcantara,Bakhjulsdrift,163,1700kg,5,Sedan,4,3,Personbil,2l,False
293097143,BMW,3-serie,479900,2016,113000,Automat,Diesel,Black,Dakota/svart/aksent østers mørk (LCL8),Firehjulsdrift,313,1695kg,5,Stasjonsvogn,5,Personbil,3l,,False
297462523,BMW,3-serie,394000,2020,40500,Automat,El + Bensin,Black,Alcantara sensatec black / blue,Bakhjulsdrift,292,1770kg,5,Sedan,4,Personbil,24.10.2023,2l,False
294609706,BMW,5-serie,71777,2009,203902,Manuell,Diesel,Black,Svart skinn,Bakhjulsdrift,163,1600kg,5,Stasjonsvogn,6,Personbil,30.09.2023,2l,False
281838867,BMW,3-serie,204034,2014,133000,Automat,Diesel,Blå,Lys skinn,Firehjulsdrift,163,1585kg,5,Stasjonsvogn,5,4,Personbil,2l,False
298034148,BMW,5-serie,16777,2006,300000,Manuell,Diesel,Grå,Bakhjulsdrift,163,1600kg,5,Stasjonsvogn,7,Personbil,27.05.2022,2l,,False
296084584,BMW,3-serie,129000,1999,229000,Manuell,Bensin,Rød,Bakhjulsdrift,170,1525kg,4,Cabriolet,2,Personbil,"2,5l",,,False
292688393,BMW,4-serie,299000,2016,105000,Automat,Diesel,Black,Sort Dakotaskinn,Firehjulsdrift,190,5,Kombi 5-dørs,Personbil,,,,,False
297771219,BMW,5-serie,194147,2013,125900,Automat,Bensin,Black,Bakhjulsdrift,184,1610kg,5,Sedan,3,Personbil,06.11.2025,2l,,False
297051654,BMW,5-serie,74777,2009,249500,Automat,Diesel,Black,Grå/Sort,Bakhjulsdrift,200,1620kg,5,Stasjonsvogn,5,Personbil,31.03.2025,2l,True
295481660,BMW,3-serie,509000,2021,29800,Automat,El + Bensin,Grå,Sort,Firehjulsdrift,297,5,Stasjonsvogn,Personbil,08.01.2025,,,,False
293238789,BMW,5-serie,449000,2019,76418,Automat,Diesel,Blå,Se bilder,Firehjulsdrift,190,5,Stasjonsvogn,5,1,Personbil,2l,,True
294183822,BMW,5-serie,154900,2011,220000,Automat,Diesel,Grå,Dakota svart,Firehjulsdrift,218,1820kg,5,Stasjonsvogn,5,Personbil,2l,,False
297828393,BMW,3-serie,49999,2010,293600,Manuell,Diesel,Black,Bakhjulsdrift,116,1550kg,5,Stasjonsvogn,4,10,Personbil,2l,,False
295950167,BMW,3-serie,389000,2020,44945,Automat,El + Bensin,Blå,Alcantara sensatec black / blue,Bakhjulsdrift,292,1740kg,5,Sedan,4,Personbil,28.10.2023,2l,False
294824666,BMW,5-serie,179900,2013,174000,Automat,Diesel,Black,dakota,Firehjulsdrift,218,1820kg,5,Stasjonsvogn,Personbil,2l,,,False
294364452,BMW,3-serie,299990,2008,151916,Automat,Bensin,Blå,Dakota/Cream beige,Bakhjulsdrift,272,1720kg,4,Cabriolet,5,Personbil,3l,,False
293221995,BMW,7-serie,499000,2016,174000,Automat,Diesel,Grå,Firehjulsdrift,211,1910kg,5,Sedan,4,Personbil,31.10.2023,3l,,False
292168663,BMW,5-serie,359147,2018,106000,Automat,El + Bensin,Black,Bakhjulsdrift,340,1770kg,5,Sedan,4,6,Personbil,30.11.2024,2l,False
284366118,BMW,5-serie,394034,2018,134954,Automat,Diesel,Blå,Firehjulsdrift,190,1735kg,5,Stasjonsvogn,5,2,Personbil,14.12.2024,2l,False
296566615,BMW,5-serie,16777,2007,293500,Automat,Diesel,Blå,Sort skinn,Bakhjulsdrift,177,1620kg,5,Stasjonsvogn,2,Personbil,01.10.2023,2l,False
293140234,BMW,3-serie,229000,2013,157200,Automat,Diesel,Sølv,Svart,Bakhjulsdrift,163,1575kg,5,Stasjonsvogn,5,Personbil,2l,,False
92812625,BMW,5-serie,419034,2016,117900,Automat,Diesel,Black,Sort,Firehjulsdrift,313,1950kg,5,Stasjonsvogn,2,Personbil,3l,,False
292024094,BMW,3-serie,66777,1995,220000,Automat,Bensin,Blå,Bakhjulsdrift,150,1440kg,4,Cabriolet,9,Personbil,2l,,,False
292369113,BMW,3-serie,298900,2018,86700,Automat,El + Bensin,White,Alcantara,Bakhjulsdrift,252,1660kg,5,Sedan,4,Personbil,30.09.2023,2l,False
294108124,BMW,3-serie,399000,2020,37700,Automat,El + Bensin,Grå,Alcantara sensatec black / blue,Bakhjulsdrift,292,1770kg,5,Sedan,4,Personbil,02.03.2024,2l,False
293434357,BMW,5-serie,208900,2013,123300,Automat,Diesel,Black,Sort,Bakhjulsdrift,163,1715kg,5,Stasjonsvogn,5,Personbil,2l,,False
290754932,BMW,5-serie,115000,2011,215500,Automat,Diesel,Black,163,1790kg,5,Personbil,2l,,,,,,False
293320382,BMW,3-serie,379900,2015,94125,Automat,Diesel,Black,Hexagon/alcantara/anthrazit,Firehjulsdrift,258,1675kg,5,Stasjonsvogn,5,Personbil,17.06.2024,3l,False
276754578,BMW,5-serie,244729,2011,156000,Automat,Diesel,Blå,Dakota sort skinn,Bakhjulsdrift,204,1705kg,5,Sedan,2,Personbil,11.11.2023,3l,False
293856200,BMW,5-serie,319900,2018,104990,Automat,El + Bensin,Blå,Sort skinn,Bakhjulsdrift,252,1770kg,5,Sedan,4,Personbil,,,False
297637608,BMW,5-serie,254147,2017,206000,Automat,El + Bensin,Blå,Bakhjulsdrift,252,1770kg,5,Sedan,4,5,Personbil,30.04.2023,2l,False
297384293,BMW,7-serie,629000,2016,129000,Automat,Bensin,Black,SORT HELSKINN,Firehjulsdrift,449,5,Sedan,4,Personbil,19.08.2024,"4,4l",,False
294811930,BMW,3-serie,209000,2013,120800,Automat,Diesel,Sølv,Firehjulsdrift,163,1585kg,5,Stasjonsvogn,Personbil,2l,,,,False
293363597,BMW,5-serie,499000,2016,177000,Automat,Diesel,Black,Svart,Firehjulsdrift,381,5,Stasjonsvogn,5,Personbil,3l,,,False
292163997,BMW,3-serie,179900,2012,144608,Automat,Diesel,White,grå,Firehjulsdrift,184,1605kg,5,Stasjonsvogn,5,Personbil,2l,,False
297564330,BMW,5-serie,43777,2004,336000,Automat,Diesel,Black,Bakhjulsdrift,218,1700kg,5,Stasjonsvogn,4,17,Personbil,08.02.2025,3l,False
296984000,BMW,5-serie,239000,2015,163000,Automat,Diesel,Brun,Sort Dakota Skinninteriør,Firehjulsdrift,190,1840kg,5,Stasjonsvogn,Personbil,2l,,,False
297010602,BMW,5-serie,439900,2019,64527,Automat,Diesel,Svart delskinn,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,06.10.2023,2l,,False
293984264,BMW,5-serie,399000,2019,40000,Automat,El + Bensin,Black,Bakhjulsdrift,252,1770kg,5,Sedan,4,Personbil,15.03.2023,2l,,False
297856211,BMW,5-serie,164147,2013,210000,Automat,Diesel,Grå,Bakhjulsdrift,184,1625kg,5,Sedan,5,3,Personbil,31.08.2023,2l,False
297263005,BMW,3-serie,239000,2015,59000,Automat,Diesel,Black,Firehjulsdrift,163,1650kg,5,Sedan,Personbil,2l,,,,True
263681558,BMW,5-serie,71728,2004,136000,Automat,Bensin,Grå,Bakhjulsdrift,170,1500kg,5,Sedan,4,4,Personbil,03.12.2023,"2,2l",False
293160113,BMW,3-serie,54777,2009,210000,Manuell,Bensin,Black,Bakhjulsdrift,122,1425kg,5,Sedan,4,12,Personbil,13.01.2025,"1,6l",False
297845693,BMW,3-serie,179000,2012,112000,Automat,Diesel,Brun,Bakhjulsdrift,184,1430kg,5,Sedan,5,Personbil,2l,,,False
261429399,BMW,5-serie,349000,2013,152000,Automat,Diesel,Blå,Grå/sort Alcantara,Firehjulsdrift,381,1990kg,5,Stasjonsvogn,5,3,Personbil,08.09.2023,False
297721719,BMW,5-serie,51776,2003,292000,Manuell,Diesel,Black,Bakhjulsdrift,163,1705kg,5,Stasjonsvogn,11,Personbil,04.11.2024,"2,5l",,False
295100857,BMW,7-serie,178777,2009,221000,Automat,Diesel,White,Svart,Bakhjulsdrift,245,1865kg,5,Sedan,5,Personbil,16.02.2025,3l,False
296189997,BMW,5-serie,47074,2004,238831,Automat,Bensin,Black,Svart,Bakhjulsdrift,170,1495kg,5,Sedan,4,4,Personbil,"2,2l",False
293555335,BMW,3-serie,375000,2020,71500,Automat,El + Bensin,Grå,Sort Vernascaskinn,Bakhjulsdrift,292,1770kg,5,Sedan,4,Personbil,03.12.2023,2l,False
295887078,BMW,5-serie,595000,2020,46500,Automat,Diesel,Black,Eksklusivskinn 'Nappa' Black/ kontrastsøm Black,Firehjulsdrift,190,1805kg,5,Stasjonsvogn,5,Personbil,30.06.2024,2l,False
296646448,BMW,5-serie,149900,2010,110000,Automat,Diesel,Sølv,LEDER DAKOTA/SCHWARZ (LCSW),Bakhjulsdrift,163,1695kg,5,Stasjonsvogn,5,Personbil,2l,,False
295946361,BMW,3-serie,229900,2016,90000,Automat,El + Bensin,White,Svart delskinn sportsinteriør,Bakhjulsdrift,5,Sedan,5,Personbil,12.03.2025,2l,,,False
297013688,BMW,5-serie,149999,2010,128831,Automat,Diesel,Grå,Firehjulsdrift,197,1780kg,5,Stasjonsvogn,5,Personbil,3l,,,False
294879014,BMW,3-serie,71777,2007,126956,Manuell,Diesel,Black,Bakhjulsdrift,122,1430kg,5,Sedan,4,3,Personbil,14.03.2025,2l,False
295092251,BMW,4-serie,234900,2014,175000,Automat,Diesel,Grå,Firehjulsdrift,163,1540kg,4,Coupe,2,Personbil,,,,False
295181976,BMW,3-serie,518900,2021,6000,Automat,El + Bensin,Black,Alcantara,Firehjulsdrift,292,1820kg,5,Sedan,4,Personbil,30.12.2025,2l,False
296079222,BMW,3-serie,299000,2016,87317,Automat,Diesel,White,Firehjulsdrift,163,1605kg,5,Stasjonsvogn,5,Personbil,05.08.2023,2l,,False
293024467,BMW,3-serie,329147,2018,108000,Automat,El + Bensin,White,Svart alcatara med karbonlister,Bakhjulsdrift,272,1660kg,5,Sedan,4,2,Personbil,2l,False
295987858,BMW,3-serie,31777,1995,314222,Manuell,Bensin,Grå,Bakhjulsdrift,150,1395kg,5,Sedan,4,5,Personbil,2l,,False
292561026,BMW,7-serie,259000,2010,162000,Automat,Bensin,Grå,SVART,Firehjulsdrift,408,2030kg,5,Personbil,"4,4l",,,,False
291457903,BMW,3-serie,329990,2011,193000,Automat,Bensin,Grå,Svart Skinn,Bakhjulsdrift,306,1610kg,5,Stasjonsvogn,5,Personbil,3l,,False
294354459,BMW,3-serie,99999,2010,138000,Automat,Diesel,Grå,Bakhjulsdrift,136,1505kg,5,Sedan,Personbil,2l,,,,False
297648277,BMW,3-serie,189990,2012,179025,Automat,Diesel,Rød,SORT,Bakhjulsdrift,163,1575kg,5,Stasjonsvogn,5,Personbil,2l,,False
